WnvPresent,WeekofYear,Sunrise,CULEX PIPIENS,Month,CULEX RESTUANS,DewPoint,WetBulb,Tmin,Longitude,Sunset,Tavg,Depart,Cool,FG,Heat,year,Tmax,BR,ResultSpeed,Station,TSRA,VCTS,CULEX TERRITANS,Latitude,AvgSpeed,HZ,RA,TS,CULEX SALINARIUS,StnPressure,CULEX PIPIENS/RESTUANS,SeaLevel,CULEX TARSALIS,PrecipTotal,ResultDir,DZ,CULEX ERRATICUS,MIFG
0,31,445,1,8,0,63,70.0,69,-87.585413,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.726465000000005,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.585413,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.726465000000005,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.585413,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.726465000000005,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.585413,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.726465000000005,3.7,0,0,0,1,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.585413,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,1,41.726465000000005,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.582699,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.729669,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.582699,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.729669,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.56566600000001,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.704572,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.56566600000001,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.704572,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,1,63,70.0,69,-87.56566600000001,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.704572,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.56566600000001,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.704572,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.56566600000001,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.704572,3.7,0,0,0,1,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.70271600000001,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.74785,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.70271600000001,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.74785,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.70271600000001,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.74785,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.65535600000001,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.775051,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.65535600000001,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.775051,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.65535600000001,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.775051,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.60449799999999,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.644612,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.60449799999999,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.644612,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.55551,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.733643,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,1,63,70.0,69,-87.55551,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.733643,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.55551,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.733643,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.531657,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.717753,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.531657,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.717753,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,1,63,70.0,69,-87.531657,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.717753,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.531657,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.717753,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.605294,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.750498,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.605294,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.750498,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,1,63,70.0,69,-87.605294,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.750498,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,1,63,70.0,69,-87.605294,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.750498,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.605294,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.750498,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.536497,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.702724,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.536497,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.702724,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.536497,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.702724,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
1,31,445,0,8,0,63,70.0,69,-87.536497,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.702724,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.536497,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.702724,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.536497,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.702724,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,1,63,70.0,69,-87.536497,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.702724,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,1,63,70.0,69,-87.536497,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.702724,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.536497,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.702724,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.536497,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.702724,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.536497,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,1,41.702724,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.740029,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.772846,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.740029,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.772846,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,0,8,1,63,70.0,69,-87.740029,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.772846,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.740029,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.772846,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.740029,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,1,41.772846,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,445,0,8,0,63,70.0,69,-87.667827,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.825902,3.7,0,0,0,0,29.34,1,29.98,0,0.0,13,0,0,0
0,31,445,1,8,0,63,70.0,69,-87.667827,1911,80.0,0.0,15.0,0,0.0,2007,91,0,2.1,2,0,0,0,41.825902,3.7,0,0,0,0,29.34,0,29.98,0,0.0,13,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.676709,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.688324,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.676709,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.688324,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.676709,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.688324,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.64886,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.862292,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.64886,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.862292,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
1,31,446,0,8,0,66,72.0,73,-87.677512,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.731922,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.677512,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.731922,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.677512,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.731922,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.677512,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.731922,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.677512,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.731922,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.677512,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.731922,7.2,0,0,0,1,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.64997,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.723195,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.666901,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.868077,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.666901,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.868077,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.627561,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.869216,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.627561,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.869216,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.72460799999999,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.662014,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.72460799999999,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.662014,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.72460799999999,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.662014,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.72460799999999,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.662014,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.72460799999999,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.662014,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.72460799999999,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.662014,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.707973,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.682587,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.707973,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.682587,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.707973,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.682587,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.707973,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.682587,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.707973,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.682587,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.707973,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.682587,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.61425799999999,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.725517,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.648064,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.721474,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.648064,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.721474,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.69629300000001,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.869107,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.69629300000001,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.869107,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.69629300000001,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.869107,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.675088,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.719059,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.675088,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.719059,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.675088,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.719059,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.675088,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.719059,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.598865,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.692555,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.70373599999999,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.704336,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.66634300000001,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.822536,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.66634300000001,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.822536,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.586427,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.778748,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.62779599999999,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.821582,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.62779599999999,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.821582,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.642984,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.803423,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.642984,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.803423,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.590773,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.754292,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.590773,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.754292,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.599862,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.673408,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.599862,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.673408,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.599862,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.673408,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.599862,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.673408,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.585413,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.726465000000005,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.585413,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.726465000000005,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.585413,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.726465000000005,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.585413,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.726465000000005,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.585413,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.726465000000005,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.585413,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.726465000000005,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.585413,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.726465000000005,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.585413,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.726465000000005,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.585413,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.726465000000005,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
1,31,446,1,8,0,66,72.0,73,-87.585413,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.726465000000005,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.559308,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.678618,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.559308,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.678618,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.559308,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.678618,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.559308,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.678618,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.559308,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,1,41.678618,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.559308,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,1,41.678618,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.54306700000001,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.737052,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.546587,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.740641,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,1,66,72.0,73,-87.546587,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.740641,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,1,8,0,66,72.0,73,-87.546587,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.740641,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.546587,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,1,41.740641,7.2,0,0,0,0,29.31,0,29.95,0,0.0,23,0,0,0
1,31,446,0,8,0,66,72.0,73,-87.535198,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.680946,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.535198,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.680946,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
0,31,446,0,8,0,66,72.0,73,-87.535198,1910,82.0,0.0,17.0,0,0.0,2007,91,0,6.5,2,0,0,0,41.680946,7.2,0,0,0,0,29.31,1,29.95,0,0.0,23,0,0,0
