WnvPresent,WeekofYear,Sunrise,CULEX PIPIENS,Month,CULEX RESTUANS,DewPoint,Longitude,Tavg,year,ResultSpeed,Station,CULEX TERRITANS,Latitude,CULEX SALINARIUS,StnPressure,CULEX PIPIENS/RESTUANS,CULEX TARSALIS,PrecipTotal,ResultDir,CULEX ERRATICUS,Rela_Humidity,Daylight_Hours
1,32,451,0,8,0,73,-87.832763,82.0,2007,6.2,1,0,41.944869,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,1,73,-87.832763,82.0,2007,6.2,1,0,41.944869,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
1,32,451,1,8,0,73,-87.832763,82.0,2007,6.2,1,0,41.944869,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.81150600000001,82.0,2007,6.2,1,0,42.011601,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
1,32,451,1,8,0,73,-87.81150600000001,82.0,2007,6.2,1,0,42.011601,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.69845699999999,82.0,2007,6.2,1,0,41.94983,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.750938,82.0,2007,6.2,1,0,41.979243,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.750938,82.0,2007,6.2,1,0,41.979243,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.689778,82.0,2007,6.2,1,0,41.986921,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.689778,82.0,2007,6.2,1,0,41.986921,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.701431,82.0,2007,6.2,1,0,41.906638,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.701431,82.0,2007,6.2,1,0,41.906638,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.76007,82.0,2007,6.2,1,0,41.961743,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.76007,82.0,2007,6.2,1,0,41.961743,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.776792,82.0,2007,6.2,1,0,41.953067,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.776792,82.0,2007,6.2,1,0,41.953067,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.700117,82.0,2007,6.2,1,0,41.932094,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.700117,82.0,2007,6.2,1,0,41.932094,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.675919,82.0,2007,6.2,1,0,42.006858,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.675919,82.0,2007,6.2,1,0,42.006858,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.800515,82.0,2007,6.2,1,0,41.916265,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.800515,82.0,2007,6.2,1,0,41.916265,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.752329,82.0,2007,6.2,1,0,41.918705,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,1,73,-87.752329,82.0,2007,6.2,1,0,41.918705,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.752329,82.0,2007,6.2,1,0,41.918705,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.730698,82.0,2007,6.2,1,0,41.948167,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.730698,82.0,2007,6.2,1,0,41.948167,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.69181,82.0,2007,6.2,1,0,41.963976,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.69181,82.0,2007,6.2,1,0,41.963976,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.733974,82.0,2007,6.2,1,0,41.953705,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.733974,82.0,2007,6.2,1,0,41.953705,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.757639,82.0,2007,6.2,1,0,41.964242,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.757639,82.0,2007,6.2,1,0,41.964242,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.797127,82.0,2007,6.2,1,0,41.990284,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.797127,82.0,2007,6.2,1,0,41.990284,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.77792099999999,82.0,2007,6.2,1,0,42.008314,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.77792099999999,82.0,2007,6.2,1,0,42.008314,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,1,73,-87.77792099999999,82.0,2007,6.2,1,0,42.008314,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
1,32,451,1,8,0,73,-87.77792099999999,82.0,2007,6.2,1,0,42.008314,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
1,32,451,1,8,0,73,-87.77792099999999,82.0,2007,6.2,1,0,42.008314,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.747113,82.0,2007,6.2,1,0,41.991429,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.747113,82.0,2007,6.2,1,0,41.991429,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.79518,82.0,2007,6.2,1,0,41.921177,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.79518,82.0,2007,6.2,1,0,41.921177,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.674677,82.0,2007,6.2,1,0,41.966987,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.674677,82.0,2007,6.2,1,0,41.966987,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.787992,82.0,2007,6.2,1,0,41.970248,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
1,32,451,1,8,0,73,-87.787992,82.0,2007,6.2,1,0,41.970248,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.66214000000001,82.0,2007,6.2,1,0,42.010412,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.716788,82.0,2007,6.2,1,0,41.89923,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,1,73,-87.794896,82.0,2007,6.2,1,0,41.94016,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.794896,82.0,2007,6.2,1,0,41.94016,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.68826700000001,82.0,2007,6.2,1,0,41.903002,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
1,32,451,0,8,1,73,-87.68826700000001,82.0,2007,6.2,1,0,41.903002,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.68826700000001,82.0,2007,6.2,1,0,41.903002,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.726737,82.0,2007,6.2,1,0,41.911824,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.726737,82.0,2007,6.2,1,0,41.911824,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.728492,82.0,2007,6.2,1,0,41.984809000000006,0,29.06,1,0,1.31,25,0,83.57645148887086,14.53
0,32,451,1,8,0,73,-87.728492,82.0,2007,6.2,1,0,41.984809000000006,0,29.06,0,0,1.31,25,0,83.57645148887086,14.53
0,32,451,0,8,0,73,-87.654224,83.0,2007,6.3,2,0,41.867108,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.654224,83.0,2007,6.3,2,0,41.867108,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.676709,83.0,2007,6.3,2,0,41.688324,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.676709,83.0,2007,6.3,2,0,41.688324,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.676709,83.0,2007,6.3,2,0,41.688324,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.676709,83.0,2007,6.3,2,0,41.688324,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.676709,83.0,2007,6.3,2,0,41.688324,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.64886,83.0,2007,6.3,2,0,41.862292,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.64886,83.0,2007,6.3,2,0,41.862292,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.666014,83.0,2007,6.3,2,0,41.720848,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.666014,83.0,2007,6.3,2,0,41.720848,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.677512,83.0,2007,6.3,2,0,41.731922,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.677512,83.0,2007,6.3,2,0,41.731922,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.677512,83.0,2007,6.3,2,0,41.731922,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.677512,83.0,2007,6.3,2,0,41.731922,1,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.649642,83.0,2007,6.3,2,0,41.732984,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.649642,83.0,2007,6.3,2,0,41.732984,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.649642,83.0,2007,6.3,2,0,41.732984,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.649642,83.0,2007,6.3,2,1,41.732984,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.763416,83.0,2007,6.3,2,0,41.801498,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.763416,83.0,2007,6.3,2,0,41.801498,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.64997,83.0,2007,6.3,2,0,41.723195,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.64997,83.0,2007,6.3,2,0,41.723195,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.666901,83.0,2007,6.3,2,0,41.868077,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.666901,83.0,2007,6.3,2,0,41.868077,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.666901,83.0,2007,6.3,2,0,41.868077,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.627561,83.0,2007,6.3,2,0,41.869216,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.627561,83.0,2007,6.3,2,0,41.869216,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.72460799999999,83.0,2007,6.3,2,0,41.662014,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.72460799999999,83.0,2007,6.3,2,0,41.662014,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.629798,83.0,2007,6.3,2,0,41.878114,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.629798,83.0,2007,6.3,2,0,41.878114,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.629798,83.0,2007,6.3,2,0,41.878114,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.629798,83.0,2007,6.3,2,1,41.878114,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.716277,83.0,2007,6.3,2,0,41.846075,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.716277,83.0,2007,6.3,2,0,41.846075,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.707973,83.0,2007,6.3,2,0,41.682587,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.707973,83.0,2007,6.3,2,0,41.682587,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.707973,83.0,2007,6.3,2,0,41.682587,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.61425799999999,83.0,2007,6.3,2,0,41.725517,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
1,32,451,1,8,0,73,-87.61425799999999,83.0,2007,6.3,2,0,41.725517,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.686763,83.0,2007,6.3,2,0,41.843811,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.694991,83.0,2007,6.3,2,0,41.857402,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.648064,83.0,2007,6.3,2,0,41.721474,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.648064,83.0,2007,6.3,2,0,41.721474,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.69629300000001,83.0,2007,6.3,2,0,41.869107,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.675088,83.0,2007,6.3,2,0,41.719059,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.675088,83.0,2007,6.3,2,0,41.719059,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.598865,83.0,2007,6.3,2,0,41.692555,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.598865,83.0,2007,6.3,2,0,41.692555,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.70373599999999,83.0,2007,6.3,2,0,41.704336,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.677737,83.0,2007,6.3,2,0,41.836644,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.677737,83.0,2007,6.3,2,0,41.836644,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.729384,83.0,2007,6.3,2,0,41.837085,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.67837800000001,83.0,2007,6.3,2,0,41.823065,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.679447,83.0,2007,6.3,2,0,41.801179,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.679447,83.0,2007,6.3,2,0,41.801179,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.752411,83.0,2007,6.3,2,0,41.778297,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.752411,83.0,2007,6.3,2,0,41.778297,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.703047,83.0,2007,6.3,2,0,41.77166,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.745602,83.0,2007,6.3,2,0,41.759346,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.745602,83.0,2007,6.3,2,0,41.759346,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.678649,83.0,2007,6.3,2,0,41.768388,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.797894,83.0,2007,6.3,2,0,41.797616,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.60088,83.0,2007,6.3,2,0,41.773215,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.60088,83.0,2007,6.3,2,0,41.773215,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.66634300000001,83.0,2007,6.3,2,0,41.822536,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.66634300000001,83.0,2007,6.3,2,0,41.822536,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.66634300000001,83.0,2007,6.3,2,0,41.822536,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.585487,83.0,2007,6.3,2,0,41.799282,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.585487,83.0,2007,6.3,2,0,41.799282,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.562889,83.0,2007,6.3,2,0,41.766202,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.562889,83.0,2007,6.3,2,0,41.766202,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.562889,83.0,2007,6.3,2,0,41.766202,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.612922,83.0,2007,6.3,2,0,41.754676,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.612922,83.0,2007,6.3,2,0,41.754676,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.62779599999999,83.0,2007,6.3,2,0,41.821582,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.62779599999999,83.0,2007,6.3,2,0,41.821582,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.62779599999999,83.0,2007,6.3,2,0,41.821582,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.642984,83.0,2007,6.3,2,0,41.803423,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
1,32,451,1,8,0,73,-87.642984,83.0,2007,6.3,2,0,41.803423,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.590773,83.0,2007,6.3,2,0,41.754292,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.590773,83.0,2007,6.3,2,0,41.754292,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.736812,83.0,2007,6.3,2,0,41.798697,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.778927,83.0,2007,6.3,2,0,41.776156,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.778927,83.0,2007,6.3,2,0,41.776156,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.726549,83.0,2007,6.3,2,0,41.82561,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.60449799999999,83.0,2007,6.3,2,0,41.644612,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.60449799999999,83.0,2007,6.3,2,0,41.644612,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.55551,83.0,2007,6.3,2,0,41.733643,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.55551,83.0,2007,6.3,2,0,41.733643,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.531657,83.0,2007,6.3,2,0,41.717753,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.531657,83.0,2007,6.3,2,0,41.717753,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.605294,83.0,2007,6.3,2,0,41.750498,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.605294,83.0,2007,6.3,2,0,41.750498,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,1,8,0,73,-87.605294,83.0,2007,6.3,2,0,41.750498,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,0,73,-87.667827,83.0,2007,6.3,2,0,41.825902,0,29.11,1,0,0.06,24,0,82.10942427981574,14.53
0,32,451,0,8,1,73,-87.667827,83.0,2007,6.3,2,0,41.825902,0,29.11,0,0,0.06,24,0,82.10942427981574,14.53
1,32,452,0,8,0,72,-87.599862,81.0,2007,1.5,2,0,41.673408,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,0,72,-87.599862,81.0,2007,1.5,2,0,41.673408,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,0,72,-87.599862,81.0,2007,1.5,2,0,41.673408,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,0,72,-87.599862,81.0,2007,1.5,2,0,41.673408,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.599862,81.0,2007,1.5,2,0,41.673408,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
1,32,452,1,8,0,72,-87.599862,81.0,2007,1.5,2,0,41.673408,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.599862,81.0,2007,1.5,2,0,41.673408,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.599862,81.0,2007,1.5,2,0,41.673408,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
1,32,452,1,8,0,72,-87.599862,81.0,2007,1.5,2,0,41.673408,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,0,72,-87.585413,81.0,2007,1.5,2,0,41.726465000000005,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,0,72,-87.585413,81.0,2007,1.5,2,0,41.726465000000005,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,0,72,-87.585413,81.0,2007,1.5,2,0,41.726465000000005,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.585413,81.0,2007,1.5,2,0,41.726465000000005,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.585413,81.0,2007,1.5,2,0,41.726465000000005,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
1,32,452,1,8,0,72,-87.585413,81.0,2007,1.5,2,0,41.726465000000005,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,0,72,-87.582699,81.0,2007,1.5,2,0,41.729669,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.582699,81.0,2007,1.5,2,0,41.729669,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,0,72,-87.56566600000001,81.0,2007,1.5,2,0,41.704572,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
1,32,452,0,8,0,72,-87.56566600000001,81.0,2007,1.5,2,0,41.704572,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,1,72,-87.56566600000001,81.0,2007,1.5,2,0,41.704572,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.56566600000001,81.0,2007,1.5,2,0,41.704572,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.56566600000001,81.0,2007,1.5,2,0,41.704572,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.56566600000001,81.0,2007,1.5,2,0,41.704572,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.56566600000001,81.0,2007,1.5,2,0,41.704572,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,0,72,-87.536497,81.0,2007,1.5,2,0,41.702724,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,0,72,-87.536497,81.0,2007,1.5,2,0,41.702724,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,0,72,-87.536497,81.0,2007,1.5,2,0,41.702724,0,29.18,1,0,0.09,4,0,83.20540186790132,14.51
0,32,452,0,8,1,72,-87.536497,81.0,2007,1.5,2,0,41.702724,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.536497,81.0,2007,1.5,2,0,41.702724,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,452,1,8,0,72,-87.536497,81.0,2007,1.5,2,0,41.702724,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
1,32,452,1,8,0,72,-87.536497,81.0,2007,1.5,2,0,41.702724,0,29.18,0,0,0.09,4,0,83.20540186790132,14.51
0,32,453,0,8,0,71,-87.785288,78.0,2007,2.5,1,0,41.923738,0,29.13,1,0,0.05,29,0,86.05578469614463,14.49
0,32,453,0,8,1,71,-87.785288,78.0,2007,2.5,1,0,41.923738,0,29.13,0,0,0.05,29,0,86.05578469614463,14.49
0,32,453,1,8,0,71,-87.785288,78.0,2007,2.5,1,0,41.923738,0,29.13,0,0,0.05,29,0,86.05578469614463,14.49
0,32,453,1,8,0,71,-87.585413,79.0,2007,3.1,2,0,41.726465000000005,0,29.19,0,0,0.46,27,0,84.40282300359037,14.49
0,32,453,0,8,0,71,-87.559308,79.0,2007,3.1,2,0,41.678618,0,29.19,1,0,0.46,27,0,84.40282300359037,14.49
0,32,453,0,8,0,71,-87.559308,79.0,2007,3.1,2,0,41.678618,0,29.19,1,0,0.46,27,0,84.40282300359037,14.49
0,32,453,0,8,0,71,-87.559308,79.0,2007,3.1,2,0,41.678618,0,29.19,1,0,0.46,27,0,84.40282300359037,14.49
